TAG_ADD,健康安全研究センター及び医療機関が保険適用で行った検査件数の合計
TAG_ADD,健康安全研究センターの検査件数のみの速報値（保険適用分を含まない未確定値）
TAG_ADD,確定値
TAG_ADD,未確定値
TAG_REMOVE,都内発生（※1）
TAG_REMOVE,※1: 疑い例・接触者調査
TAG_REMOVE,その他（※2）
TAG_REMOVE,※2: チャーター便・クルーズ船
RUN,2020/05/04 05:55
TAG_ADD,当サイトに掲載されている情報は，予告なしに変更又は削除することがあります。
TAG_ADD,福祉施設職員
TAG_ADD,【この項目は削除する】新宿駅周辺の人口推移（参考値）
TAG_ADD,保育士
TAG_ADD,による実施分
TAG_ADD,会社役員
TAG_ADD,職業
TAG_ADD,LINE で{title}のグラフをシェア
TAG_ADD,現在作成中…
TAG_ADD,当サイトに掲載されている情報の正確性については万全を期していますが，管理者は利用者が当サイトの情報を用いて行う一切の行為について責任を負うものではありません。
TAG_ADD,Google Analytics 利用規約
TAG_ADD,ただし，クッキーを受け入れない設定をされている場合は，当サイトの機能が正常に動作しない場合がございます。
TAG_ADD,Google Analytics に関する詳細情報
TAG_ADD,介護福祉士
TAG_ADD,当サイトは，市川市内における新型コロナウイルス感染症（COVID-19）及びそれに関連する最新情報を提供いたします。なお，当サイトは個人が開設したものです。
TAG_ADD,歯科医師
TAG_ADD,公務員
TAG_ADD,Google のプライバシーポリシー
TAG_ADD,推定感染経路
TAG_ADD,ブラウザに関する情報の収集を希望しない場合は，インターネット閲覧ソフト（ブラウザ）をご自身で設定することにより，クッキーの機能が働かないようにすることも可能です。
TAG_ADD,また，利用者が当サイトを利用したことにより発生した利用者の損害及び利用者が第三者に与えた損害に対して，責任を負うものではありません。
TAG_ADD,90代以上
TAG_ADD,【これは削除する】検査実施人数
TAG_ADD,アルバイト
TAG_ADD,（注）日付は，検査確定日のものをカウントしている。
TAG_ADD,詳しくは，{githubRepo}をご確認ください。
TAG_ADD,看護師
TAG_ADD,Twitter で{title}のグラフをシェア
TAG_ADD,【この項目は削除する】都庁来庁者数の推移
TAG_ADD,【削除する】検査実施状況
TAG_ADD,（注）チャーター機帰国者，クルーズ船乗客等も含まれる
TAG_ADD,管理者：
TAG_ADD,電話番号等
TAG_ADD,Google Analytics では，当サイトが発行するクッキー（Cookie）等を利用して，Webサイトの利用データ（アクセス状況，トラフィック，閲覧環境，IPアドレスなど）を収集しております。クッキーの利用に関しては Google のプライバシーポリシーと規約に基づいております。
TAG_ADD,facebook で{title}のグラフをシェア
TAG_ADD,市長からのメッセージ
TAG_ADD,Google Analytics による情報送信を回避する場合は，Google がサポートする{addon}をご利用ください。
TAG_ADD,無職
TAG_ADD,【この項目は削除する】陽性患者数（区市町村別）
TAG_ADD,本サイトで公表しているデータは，市川市の公式ホームページから取得したものとなります。
TAG_ADD,当サイトのソースコードは MIT ライセンスで公開されており，誰でも自由に利用することができます。
TAG_ADD,Google Analytics の利用規約及びプライバシーポリシーに関する説明については，Google Analytics のサイトをご覧ください。
TAG_ADD,当サイトでは JavaScript を使用しております。
TAG_ADD,【これは削除する】検査実施件数
TAG_ADD,新型コロナウイルスに関する対応等について
TAG_ADD,（注）速報値として公開するものであり，後日確定データとして修正される場合あり
TAG_ADD,【この項目は削除する】千代田区エリアの来訪者推移（参考値）
TAG_ADD,当サイトでは，サービス向上やサイトの改善のために Google LLC の提供するアクセス分析のツールである Google Analytics を利用した計測を行っております。
TAG_ADD,出典：{source}
TAG_ADD,Google Analytics の利用について
TAG_ADD,会社員
TAG_ADD,JavaScript について
TAG_ADD,福祉事業所職員
TAG_ADD,教員
TAG_ADD,学生
TAG_ADD,【この項目は削除する】新宿区エリアの来訪者推移（参考値）
TAG_ADD,【非公式】市川市
TAG_ADD,Safari 最新版（macOS，iOS）
TAG_ADD,クッキーとは，Web コンテンツからの要求で利用者の手元の端末に一時的に保存されるデータのことで，当サイトでは利用状況の把握のためにクッキーを使用する場合があります。
TAG_ADD,Meiryo7743
TAG_ADD,当サイトをご利用の際には，JavaScript を有効にして頂きますようお願いいたします。
TAG_ADD,お問い合わせ
TAG_ADD,クッキー（Cookie）について
TAG_ADD,当サイトは，個人が作成した非公式サイトです。ご注意ください。
TAG_ADD,自営業
TAG_ADD,検査確定日
TAG_ADD,市内発生
TAG_ADD,市川市公式ホームページ
TAG_ADD,推奨環境以外で利用された場合や，推奨環境下でもご利用のブラウザの設定等によっては，正しく表示されない場合がありますのでご了承ください。
TAG_ADD,取得したデータは Web サイト利用状況を分析しサービスの改善につなげるため，またはサイト運営者へのレポートを作成するため，その他のサービスの提供に関わる目的に限り，これを使用します。（サイト運営者へのレポートでは，クッキーはブラウザ単位で本サイトのユーザー数をカウントするため，IP アドレスは Google Analytics の分析機能を通じてアクセス元の地域分布（国，州・都道府県，都市）を把握するために利用されています。）
TAG_ADD,JavaScript を無効にして使用された場合，各ページが正常に動作しない，または，表示されない場合がございます。
TAG_ADD,市川市内の最新感染動向
TAG_ADD,発症日
TAG_ADD,その他.graph
TAG_ADD,Google Chrome 最新版（Windows 10 以上，Android 8.0 以上）
TAG_ADD,https://github.com/meiryo7743/
TAG_REMOVE,新型コロナウイルス感染症が心配なときに
TAG_REMOVE,詳細を見る（東京都福祉保健局）
TAG_REMOVE,相談方法は、症状や状況別で3つに分かれます
TAG_REMOVE,かかりつけ医がいて症状のある方
TAG_REMOVE,かかりつけ医がいない症状のある方
TAG_REMOVE,かかりつけ医がいない、次の症状がある方
TAG_REMOVE,軽い症状があり不安のある方
TAG_REMOVE,軽い症状があり、不安のある方
TAG_REMOVE,かかりつけ医がいて、次の症状がある方
TAG_REMOVE,風邪のような症状や、37.5℃以上の発熱が続いている
TAG_REMOVE,ご高齢の方・基礎疾患のある方・妊娠中の方は2日程度続いた場合、それ以外の方は4日以上続いた場合を相談の目安としてください。
TAG_REMOVE,強いだるさ（倦怠感）や息苦しさ（呼吸困難）がある
TAG_REMOVE,日ごろ受診されている医療機関に電話でご相談ください。
TAG_REMOVE,（上記の症状がない場合も、軽い症状があるなど不安のある方は、日ごろ受診されている医療機関に電話でご相談ください。）
TAG_REMOVE,新型コロナ受診相談窓口は、24時間対応しています
TAG_REMOVE,平日（日中）:
TAG_REMOVE,{publicHealthCenter}に掲載しています
TAG_REMOVE,各保健所の電話番号は福祉保健局HP
TAG_REMOVE,平日（夜間）: 午後5時から翌朝午前9時/土日祝 終日
TAG_REMOVE,上記の症状に当てはまらない方は、新型コロナコールセンターにご相談ください。
TAG_REMOVE,午前9時から午後10時（土日祝含む）
TAG_REMOVE,下記、新型コロナコールセンターにご相談ください。
TAG_REMOVE,新型コロナ受診相談窓口、またはかかりつけ医によって新型コロナ外来（帰国者・接触者外来）の受診が必要だと判断された方
TAG_REMOVE,医師が検査の必要性を判断いたします。
TAG_REMOVE,マスクをして公共交通機関をできるだけ使わずに受診をしてください。
TAG_REMOVE,医師により検査が必要だと判断されPCR検査（東京都健康安全研究センター等）を受けた結果
TAG_REMOVE,感染症指定医療機関等への入院、又は宿泊施設等での療養となります
TAG_REMOVE,陽性の場合
TAG_REMOVE,陰性の場合
TAG_REMOVE,ただし、症状が良くならない場合は再度受診相談窓口またはかかりつけ医に相談してください
TAG_REMOVE,都内の最新感染動向
TAG_REMOVE,自分や家族の症状に不安や心配があればまずは電話相談をどうぞ
TAG_REMOVE,相談の手順を見る
TAG_REMOVE,都内
TAG_REMOVE,湖南省長沙市
TAG_REMOVE,湖北省武漢市
TAG_REMOVE,臨時休校中の新型コロナウイルス感染症対応についてのお願い
TAG_REMOVE,感染予防・健康管理
TAG_REMOVE,不特定多数の人の集まる場所等への外出を避け、基本的に自宅で過ごしてください。
TAG_REMOVE,手洗い、咳エチケット等により、感染予防に努めてください。
TAG_REMOVE,【参考】感染症予防のための正しい手洗い方法（動画）
TAG_REMOVE,規則正しい生活を心がけ、日常の健康管理に十分気を付けてください。
TAG_REMOVE,感染症を疑う場合の対応
TAG_REMOVE,風邪の症状や、37.5℃以上の発熱が4日以上続いている、強いだるさ（倦怠感）、息苦しさ（呼吸困難）がある場合は、各保健所にご相談ください。
TAG_REMOVE,各保健所の電話番号等については「新型コロナウイルス感染症にかかる相談窓口について」（東京都福祉保健局）をご確認ください。
TAG_REMOVE,「新型コロナウイルス感染症にかかる相談窓口について」（東京都福祉保健局）
TAG_REMOVE,{'parent': 'その他', 'graph': 'その他'}
TAG_REMOVE,詳細は、各学校からのお知らせ等をご確認ください。
TAG_REMOVE,企業の皆様・はたらく皆様へ
TAG_REMOVE,新型コロナウイルス感染症に対応した制度融資
TAG_REMOVE,感染症により事業活動に影響を受けている中小企業等を対象とした制度融資（「緊急融資」、「緊急借換」、「危機対応融資」）です。いずれも融資限度額は2億8千万円で、信用保証料を都が補助します。
TAG_REMOVE,新型コロナウイルスによる経営課題に関する専門家派遣
TAG_REMOVE,新型コロナウイルス感染症により経営面の影響を受けている中小企業を対象に、中小企業診断士等の専門家を無料で派遣し、経営改善等に向けたアドバイスを実施します（1社あたり4回まで・無料）。
TAG_REMOVE,中小企業従業員融資
TAG_REMOVE,感染症等の影響による休業での収入減等に備え、中小企業の従業員向けに実質無利子の融資を行います（融資限度額100万円）。
TAG_REMOVE,新型コロナウイルス感染症に係る休業等支援事業（専門家派遣）
TAG_REMOVE,感染症の拡大を理由とする従業員の休業等にあたり、国の雇用調整助成金の特例措置等を利用する中小企業等を対象に、社会保険労務士派遣による相談助言を行います（1社5回まで。無料）。
TAG_REMOVE,新型コロナウイルス感染症対策雇用環境整備促進事業
TAG_REMOVE,感染症の拡大を理由として、国の雇用調整助成金等を活用し、非常時における勤務体制づくりなど職場環境整備に取り組む都内中小企業に奨励金を支給します（1事業所10万円）。
TAG_REMOVE,テレワーク導入モデル体験事業
TAG_REMOVE,テレワーク導入を検討している中堅・中小企業等を対象に、テレワークを体験できる端末やツールを無償貸与することにより、テレワークのメリット・効果を体感できる機会を提供します。
TAG_REMOVE,事業継続緊急対策（テレワーク）助成金
TAG_REMOVE,都内中堅・中小企業に対し、テレワークの導入に必要な機器やソフトウェア等の経費を助成します（限度額250万円、助成率10/10）。ぜひご活用ください。
TAG_REMOVE,テレワークオンラインセミナー開催
TAG_REMOVE,経済団体と連携したテレワーク導入のきっかけづくりのためのオンラインセミナーを開催します。
TAG_REMOVE,中小企業者等特別相談窓口
TAG_REMOVE,資金繰りに関する相談、経営に関する相談
TAG_REMOVE,フリーランスを含む個人事業主特別相談窓口
TAG_REMOVE,資金繰りに関する相談、経営に関する相談（契約におけるトラブル等）
TAG_REMOVE,緊急労働相談ダイヤル
TAG_REMOVE,新しいワークスタイルや企業活動の東京モデル「スムーズビズ」
TAG_REMOVE,テレワーク・時差出勤などスムーズビズの取組は、新型コロナウイルス感染症の対策としても効果的です。感染症対策として、東京2020大会時の交通混雑緩和に向けた取組の前倒しをお願いします。
TAG_REMOVE,当サイトは新型コロナウイルス感染症 (COVID-19) に関する最新情報を提供するために、東京都が開設したものです。
TAG_REMOVE,東京都による公式情報と客観的な数値をわかりやすく伝えることで、東京都にお住まいの方や、東京都内に拠点を持つ企業の方、東京都を訪れる方が、現状を把握して適切な対策を取れるようにすることを目的としています。
TAG_REMOVE,Google Chrome 最新版（Windows 10以上, Android 8.0以上）
TAG_REMOVE,Safari 最新版（macOS, iOS）
TAG_REMOVE,推奨環境以外で利用された場合や、推奨環境下でもご利用のブラウザの設定等によっては、正しく表示されない場合がありますのでご了承ください。
TAG_REMOVE,JavaScriptについて
TAG_REMOVE,当サイトではJavaScriptを使用しております。
TAG_REMOVE,JavaScriptを無効にして使用された場合、各ページが正常に動作しない、または、表示されない場合がございます。
TAG_REMOVE,当サイトをご利用の際には、JavaScriptを有効にして頂きますようお願いいたします。
TAG_REMOVE,クッキー (Cookie) について
TAG_REMOVE,クッキーとは、Webコンテンツからの要求で利用者の手元の端末に一時的に保存されるデータのことで、当サイトでは利用状況の把握のためにクッキーを使用する場合があります。
TAG_REMOVE,ブラウザに関する情報の収集を希望しない場合は、インターネット閲覧ソフト（ブラウザ）をご自身で設定することにより、クッキーの機能が働かないようにすることも可能です。
TAG_REMOVE,ただし、クッキーを受け入れない設定をされている場合は、当サイトの機能が正常に動作しない場合がございます。
TAG_REMOVE,Google Analyticsの利用について
TAG_REMOVE,当サイトでは、サービス向上やサイトの改善のためにGoogle LLCの提供するアクセス分析のツールであるGoogle Analyticsを利用した計測を行っております。
TAG_REMOVE,Google Analyticsでは、当サイトが発行するクッキー (Cookie) 等を利用して、Webサイトの利用データ（アクセス状況、トラフィック、閲覧環境、IPアドレスなど）を収集しております。クッキーの利用に関してはGoogleのプライバシーポリシーと規約に基づいております。
TAG_REMOVE,取得したデータはWebサイト利用状況を分析しサービスの改善につなげるため、またはサイト運営者へのレポートを作成するため、その他のサービスの提供に関わる目的に限り、これを使用します。（サイト運営者へのレポートでは、クッキーはブラウザ単位で本サイトのユーザー数をカウントするため、IPアドレスはGoogle Analyticsの分析機能を通じてアクセス元の地域分布（国、州・都道府県、都市）を把握するために利用されています。）
TAG_REMOVE,Google Analyticsの利用規約及びプライバシーポリシーに関する説明については、Google Analyticsのサイトをご覧ください。
TAG_REMOVE,Google Analytics利用規約
TAG_REMOVE,Googleのプライバシーポリシー
TAG_REMOVE,Google Analyticsに関する詳細情報
TAG_REMOVE,Google Analyticsによる情報送信を回避する場合は、Google がサポートする{addon}をご利用ください。
TAG_REMOVE,当サイトに掲載されている情報の正確性については万全を期していますが、東京都は利用者が当サイトの情報を用いて行う一切の行為について責任を負うものではありません。
TAG_REMOVE,また、利用者が当サイトを利用したことにより発生した利用者の損害及び利用者が第三者に与えた損害に対して、責任を負うものではありません。
TAG_REMOVE,当サイトに掲載されている情報は、予告なしに変更又は削除することがあります。
TAG_REMOVE,本サイトで公表しているデータは、{catalogWebsite}より誰でも自由にダウンロードが可能です。（データは順次追加予定です）
TAG_REMOVE,東京都オープンデータカタログサイト
TAG_REMOVE,当サイトのソースコードはMITライセンスで公開されており、誰でも自由に利用することができます。
TAG_REMOVE,詳しくは、{githubRepo}をご確認ください。
TAG_REMOVE,東京都
TAG_REMOVE,お子様をお持ちの皆様へ
TAG_REMOVE,都民の皆様へ
TAG_REMOVE,東京都新型コロナウイルス感染症対策本部報
TAG_REMOVE,東京都主催等 中止又は延期するイベント等
TAG_REMOVE,東京都公式ホームページ
TAG_REMOVE,知事からのメッセージ
TAG_REMOVE,（注）「入院中」には、入院調整中・宿泊療養に移行した方を含む
TAG_REMOVE,（注）同一の対象者について複数の検体を検査する場合あり
TAG_REMOVE,新型コロナウイルス感染症にかかる相談窓口について
TAG_REMOVE,新型コロナコールセンター（対応言語：日本語・英語・中国語・韓国語）
TAG_REMOVE,〇
TAG_REMOVE,電話番号
TAG_REMOVE,サイト全般に関すること
TAG_REMOVE,政策企画局
TAG_REMOVE,サイトの技術面に関すること
TAG_REMOVE,オープンデータ、オープンソースに関すること
TAG_REMOVE,戦略政策情報推進本部
TAG_REMOVE,新型コロナウイルス感染症対策本部会議に関すること
TAG_REMOVE,都庁来庁者データに関すること
TAG_REMOVE,総務局
TAG_REMOVE,感染症対策本部会議に関すること
TAG_REMOVE,都公式ホームページに関すること
TAG_REMOVE,都公式SNSアカウントに関すること
TAG_REMOVE,生活文化局
TAG_REMOVE,中小企業支援、テレワークに関すること
TAG_REMOVE,産業労働局
TAG_REMOVE,資金繰りに関すること
TAG_REMOVE,経営に関すること
TAG_REMOVE,労働関係に関すること
TAG_REMOVE,新型コロナウイルス感染症の予防・検査・医療に関すること
TAG_REMOVE,福祉保健局
TAG_REMOVE,（新型コロナコールセンター）
TAG_REMOVE,都立学校に関すること
TAG_REMOVE,教育庁
TAG_REMOVE,スムーズビズに関すること
TAG_REMOVE,都市整備局
TAG_REMOVE,都営交通に関すること
TAG_REMOVE,交通局
TAG_REMOVE,（都営交通お客様センター）
TAG_REMOVE,健康安全研究センターによる実施分
TAG_REMOVE,（注）医療機関が保険適用で行った検査は含まれていない
TAG_REMOVE,（注）チャーター機帰国者、クルーズ船乗客等は含まれていない
TAG_REMOVE,（注）速報値として公開するものであり、後日確定データとして修正される場合あり
TAG_REMOVE,都外
TAG_REMOVE,新宿区エリアの来訪者推移（参考値）
TAG_REMOVE,千代田区エリアの来訪者推移（参考値）
TAG_REMOVE,出典: {source}
TAG_REMOVE,新型コロナウイルスに関する休暇や休業の取り扱い、職場のハラスメント、内定取り消しなどについての相談
TAG_REMOVE,都内発生
TAG_REMOVE,（注）検査実施人数には、医療機関による保険適用での検査人数、チャーター機帰国者、クルーズ船乗客等は含まれていない。
TAG_REMOVE,LINEで{title}のグラフをシェア
TAG_REMOVE,Twitterで{title}のグラフをシェア
TAG_REMOVE,facebookで{title}のグラフをシェア
TAG_REMOVE,新宿駅周辺の人口推移（参考値）
TAG_REMOVE,緊急販路開拓助成事業（新型コロナウイルス感染症緊急対策）
TAG_REMOVE,感染症の影響を受け、売上が減少した都内中小企業の展示会出展費用の一部を助成します（限度額：150万円 / 助成率：5分の4 / 助成対象期間：交付決定日から1年1カ月 / 受付期間：5月11日～20日〈予定〉）。
TAG_REMOVE,学びの支援サイト
TAG_REMOVE,臨時休業期間における子供たちの学びを支援する様々なウェブサイトを紹介しています。
TAG_REMOVE,学習の基本的な内容を身に付けられる「東京・ベーシック・ドリル」や動画教材等があります。
TAG_REMOVE,電話のおかけ間違いが多くなっております。発信の際は今一度電話番号をお確かめの上、お間違えのないようお願いいたします。
TAG_REMOVE,東京都緊急事態措置について
TAG_REMOVE,（注）医療機関が保険適用で行った検査も含む
TAG_REMOVE,新型コロナウイルス感染症に関する東京都の支援策
TAG_REMOVE,（注）前日までに発生した患者数の累計値
TAG_REMOVE,特別区
TAG_REMOVE,多摩地域
TAG_REMOVE,島しょ地域
TAG_REMOVE,ちよだく
TAG_REMOVE,ちゅうおうく
TAG_REMOVE,みなとく
TAG_REMOVE,しんじゅくく
TAG_REMOVE,ぶんきょうく
TAG_REMOVE,たいとうく
TAG_REMOVE,すみだく
TAG_REMOVE,こうとうく
TAG_REMOVE,しながわく
TAG_REMOVE,めぐろく
TAG_REMOVE,おおたく
TAG_REMOVE,せたがやく
TAG_REMOVE,しぶやく
TAG_REMOVE,なかのく
TAG_REMOVE,すぎなみく
TAG_REMOVE,としまく
TAG_REMOVE,きたく
TAG_REMOVE,あらかわく
TAG_REMOVE,いたばしく
TAG_REMOVE,ねりまく
TAG_REMOVE,あだちく
TAG_REMOVE,かつしかく
TAG_REMOVE,えどがわく
TAG_REMOVE,はちおうじし
TAG_REMOVE,たちかわし
TAG_REMOVE,むさしのし
TAG_REMOVE,みたかし
TAG_REMOVE,おうめし
TAG_REMOVE,ふちゅうし
TAG_REMOVE,あきしまし
TAG_REMOVE,ちょうふし
TAG_REMOVE,まちだし
TAG_REMOVE,こがねいし
TAG_REMOVE,こだいらし
TAG_REMOVE,ひのし
TAG_REMOVE,ひがしむらやまし
TAG_REMOVE,こくぶんじし
TAG_REMOVE,くにたちし
TAG_REMOVE,ふっさし
TAG_REMOVE,こまえし
TAG_REMOVE,ひがしやまとし
TAG_REMOVE,きよせし
TAG_REMOVE,ひがしくるめし
TAG_REMOVE,むさしむらやまし
TAG_REMOVE,たまし
TAG_REMOVE,いなぎし
TAG_REMOVE,はむらし
TAG_REMOVE,あきるのし
TAG_REMOVE,にしとうきょうし
TAG_REMOVE,みずほまち
TAG_REMOVE,ひのでまち
TAG_REMOVE,ひのはらむら
TAG_REMOVE,おくたままち
TAG_REMOVE,おおしままち
TAG_REMOVE,としまむら
TAG_REMOVE,にいじまむら
TAG_REMOVE,こうづしまむら
TAG_REMOVE,みやけむら
TAG_REMOVE,みくらじまむら
TAG_REMOVE,はちじょうまち
TAG_REMOVE,あおがしまむら
TAG_REMOVE,おがさわらむら
TAG_REMOVE,千代田区
TAG_REMOVE,中央区
TAG_REMOVE,港区
TAG_REMOVE,新宿区
TAG_REMOVE,文京区
TAG_REMOVE,台東区
TAG_REMOVE,墨田区
TAG_REMOVE,江東区
TAG_REMOVE,品川区
TAG_REMOVE,目黒区
TAG_REMOVE,大田区
TAG_REMOVE,世田谷区
TAG_REMOVE,渋谷区
TAG_REMOVE,中野区
TAG_REMOVE,杉並区
TAG_REMOVE,豊島区
TAG_REMOVE,北区
TAG_REMOVE,荒川区
TAG_REMOVE,板橋区
TAG_REMOVE,練馬区
TAG_REMOVE,足立区
TAG_REMOVE,葛飾区
TAG_REMOVE,江戸川区
TAG_REMOVE,八王子市
TAG_REMOVE,立川市
TAG_REMOVE,武蔵野市
TAG_REMOVE,三鷹市
TAG_REMOVE,青梅市
TAG_REMOVE,府中市
TAG_REMOVE,昭島市
TAG_REMOVE,調布市
TAG_REMOVE,町田市
TAG_REMOVE,小金井市
TAG_REMOVE,小平市
TAG_REMOVE,日野市
TAG_REMOVE,東村山市
TAG_REMOVE,国分寺市
TAG_REMOVE,国立市
TAG_REMOVE,福生市
TAG_REMOVE,狛江市
TAG_REMOVE,東大和市
TAG_REMOVE,清瀬市
TAG_REMOVE,東久留米市
TAG_REMOVE,武蔵村山市
TAG_REMOVE,多摩市
TAG_REMOVE,稲城市
TAG_REMOVE,羽村市
TAG_REMOVE,あきる野市
TAG_REMOVE,西東京市
TAG_REMOVE,瑞穂町
TAG_REMOVE,日の出町
TAG_REMOVE,檜原村
TAG_REMOVE,奥多摩町
TAG_REMOVE,大島町
TAG_REMOVE,利島村
TAG_REMOVE,新島村
TAG_REMOVE,神津島村
TAG_REMOVE,三宅村
TAG_REMOVE,御蔵島村
TAG_REMOVE,八丈町
TAG_REMOVE,青ヶ島村
TAG_REMOVE,小笠原村
TAG_REMOVE,（注）退院者数の把握には一定の期間を要しており、確認次第数値を更新している
TAG_REMOVE,※退院は、保健所から報告があり、確認ができているものを反映
TAG_REMOVE,※死亡退院を含む
TAG_REMOVE,新型コロナウイルスの感染が判明した方へ
TAG_REMOVE,（毎週金曜日に、前週木曜日から当該週水曜日までの件数を反映）
TAG_REMOVE,（注）「重症」は、集中治療室（ICU）等での管理又は人工呼吸器管理が必要な患者数を計上
TAG_REMOVE,東京都における滞在人口の増減
TAG_REMOVE,ご家庭でのマスク等の捨て方
TAG_REMOVE,自宅で安静に過ごし、必要に応じて医療機関を受診してください
RUN,2020/05/06 22:35
TAG_ADD,担当
TAG_ADD,鉄道利用者数の推移（新宿、東京、渋谷、各駅エリア）［PDF］
TAG_ADD,当サイトに関すること
TAG_ADD,主要駅の改札通過人数の推移（東京、新宿、渋谷、池袋ほか）［内閣官房 HP］（ページ下部）
TAG_REMOVE,（注）医療機関が保険適用で行った検査については、４月２９日分までを計上
TAG_REMOVE,（注）医療機関が保険適用で行った検査件数を含む検査実施件数は、毎週金曜日に前週木曜日から当該週水曜日までの日々の保険適用分の件数を反映して更新
TAG_REMOVE,（注）日々の速報値（医療機関が保険適用で行った検査は含まない）は、毎日更新
TAG_REMOVE,お問い合わせ先一覧
TAG_REMOVE,主要駅の改札通過人数の推移（東京、新宿、渋谷、池袋ほか）[内閣官房HP]（ページ下部）
TAG_REMOVE,局名
TAG_REMOVE,鉄道利用者数の推移（新宿、東京、渋谷、各駅エリア）[PDF]
RUN,2020/05/07 07:42
TAG_ADD,※最新の情報は Web ページをご覧ください
TAG_ADD,2 次元コード
TAG_REMOVE,※最新の情報はWebページをご覧ください
TAG_REMOVE,2次元コード
RUN,2020/05/13 09:59
TAG_ADD,施設等の一部休館について
TAG_ADD,東京都のレポジトリ
TAG_ADD,特別定額給付金の給付について
TAG_ADD,都営地下鉄の利用者数の推移のデータは，{catalogWebsiteOfTokyo}から取得しています。
TAG_ADD,市立の学校・幼稚園に関する最新情報
TAG_ADD,本サイトで公表しているデータは，{catalogWebsite}から取得したものとなります。
TAG_REMOVE,本サイトで公表しているデータは，市川市の公式ホームページから取得したものとなります。
